word	symbol	source	hgnc_symbol	entrez
GPLD1	GPLD1	hgnc_symbol	GPLD1	2822
ACACB	ACACB	hgnc_symbol	ACACB	32
NDUFC2	NDUFC2	hgnc_symbol	NDUFC2	4718
RMND1	RMND1	hgnc_symbol	RMND1	55005
DSCR3	DSCR3	hgnc_symbol	DSCR3	10311
TTR	TTR	hgnc_symbol	TTR	7276
FGL1	FGL1	hgnc_symbol	FGL1	2267
APOA1	APOA1	hgnc_symbol	APOA1	335
PXDN	PXDN	hgnc_symbol	PXDN	7837
ALB	ALB	hgnc_symbol	ALB	213
IDH3A	IDH3A	hgnc_symbol	IDH3A	3419
PGAM2	PGAM2	hgnc_symbol	PGAM2	5224
IDH3B	IDH3B	hgnc_symbol	IDH3B	3420
PRKAA	PRKAA	hgnc_prev_symbol	PRKAA2	5563
--PRKAA	PRKAA	hgnc_prev_symbol	PRKAA2	5563
AMPK	AMPK	bioentities_symbol	PRKAG2	51422
AMPK	AMPK	bioentities_symbol	PRKAA1	5562
AMPK	AMPK	bioentities_symbol	PRKAA2	5563
AMPK	AMPK	bioentities_symbol	PRKAB1	5564
AMPK	AMPK	bioentities_symbol	PRKAB2	5565
AMPK	AMPK	bioentities_symbol	PRKAG1	5571
AMPK	AMPK	bioentities_symbol	PRKAG3	53632
SCARB1	SCARB1	hgnc_symbol	SCARB1	949
SAA1	SAA1	hgnc_symbol	SAA1	6288
SAA	SAA	bioentities_symbol	SAA1	6288
SAA	SAA	bioentities_symbol	SAA2	6289
SAA	SAA	bioentities_symbol	SAA4	6291
*CKM	CKM	hgnc_symbol	CKM	1158
Fibrinogen	Fibrinogen	bioentities_symbol	FGB	2244
Fibrinogen	Fibrinogen	bioentities_symbol	FGG	2266
Fibrinogen	Fibrinogen	bioentities_symbol	FGA	2243
NFKB	NFKB	bioentities_symbol	NFKB1	4790
NFKB	NFKB	bioentities_symbol	NFKB2	4791
NFKB	NFKB	bioentities_symbol	REL	5966
NFKB	NFKB	bioentities_symbol	RELA	5970
NFKB	NFKB	bioentities_symbol	RELB	5971
AK1	AK1	hgnc_symbol	AK1	203
АКАР1	AKAP1	hgnc_symbol	AKAP1	8165
SERPINA1	SERPINA1	hgnc_symbol	SERPINA1	5265
ApoE	APOE	hgnc_symbol	APOE	348
ApoE	APOE	hgnc_symbol	APOE	348
ApoE	APOE	hgnc_symbol	APOE	348
PON1	PON1	hgnc_symbol	PON1	5444
APOA1	APOA1	hgnc_symbol	APOA1	335
GPD2	GPD2	hgnc_symbol	GPD2	2820
GAPDH	GAPDH	hgnc_symbol	GAPDH	2597
GAPDH	GAPDH	hgnc_symbol	GAPDH	2597
GAPDH	GAPDH	hgnc_symbol	GAPDH	2597
FXR/RXRactiva	FXR	hgnc_alias_symbol	NR1H4	9971
FXR/RXR	FXR	hgnc_alias_symbol	NR1H4	9971
FXR/RXR	RXR	bioentities_symbol	RXRB	6257
FXR/RXR	RXR	bioentities_symbol	RXRG	6258
FXR/RXR	RXR	bioentities_symbol	RXRA	6256
A1/GAPDH	GAPDH	hgnc_symbol	GAPDH	2597
LXR/RXR	RXR	bioentities_symbol	RXRB	6257
LXR/RXR	RXR	bioentities_symbol	RXRG	6258
LXR/RXR	RXR	bioentities_symbol	RXRA	6256
sys	SYS	hgnc_alias_symbol	SARS2	54938
Actin	Actin	bioentities_symbol	ACTA1	58
Actin	Actin	bioentities_symbol	ACTA2	59
Actin	Actin	bioentities_symbol	ACTG1	71
Actin	Actin	bioentities_symbol	ACTB	60
Actin	Actin	bioentities_symbol	ACTC1	70
Actin	Actin	bioentities_symbol	ACTG2	72
